392	K00985.01		FALSE POSITIVE	FALSE POSITIVE	2.002779769	7.6470000e-06	-7.6470000e-06	2455094.958	2.620000e-03	-2.620000e-03	2.23100	0.11000	-0.11000	2.6050e+02	1.370e+01	-1.370e+01	1.42	2.900e-01	-1.900e-01	1311.0			5346.00	159.00	-159.00	4.440	0.135	-0.180	-0.1000	0.3000	-0.3000	298.447750	47.264999	14.606
393	K00986.01	Kepler-260 b	CONFIRMED	CANDIDATE	8.187394430	1.9440000e-05	-1.9440000e-05	2455093.869	1.720000e-03	-1.720000e-03	3.04720	0.05960	-0.05960	5.1760e+02	1.470e+01	-1.470e+01	1.92	1.300e-01	-1.400e-01	782.0			5251.00	105.00	-105.00	4.494	0.072	-0.048	0.0000	0.1500	-0.1500	291.925960	38.014118	14.138
394	K00986.02	Kepler-260 c	CONFIRMED	CANDIDATE	76.049816300	8.7760000e-04	-8.7760000e-04	2454994.714	9.320000e-03	-9.320000e-03	7.15800	0.33100	-0.33100	4.4590e+02	2.770e+01	-2.770e+01	1.75	1.100e-01	-1.300e-01	372.0			5251.00	105.00	-105.00	4.494	0.072	-0.048	0.0000	0.1500	-0.1500	291.925960	38.014118	14.138
395	K00139.02	Kepler-111 b	CONFIRMED	CANDIDATE	3.341799486	4.9540000e-06	-4.9540000e-06	2454974.355	1.230000e-03	-1.230000e-03	2.92540	0.03490	-0.03490	1.7820e+02	4.000e+00	-4.000e+00	1.67	2.900e-01	-2.600e-01	1356.0			5873.00	93.00	-129.00	4.293	0.120	-0.120	0.1800	0.1500	-0.1500	291.653170	44.688271	13.492
396	K01054.01		FALSE POSITIVE	FALSE POSITIVE	3.322694800	2.9750000e-04	-2.9750000e-04	2454967.444	3.380000e-02	-3.380000e-02	3.56800	0.82200	-0.82200	7.8700e+01	1.720e+01	-1.720e+01	15.33	2.900e+00	-8.170e+00	3859.0			5234.00	70.00	-142.00	2.410	0.255	-0.114	-1.0000	0.0400	-0.2000	288.682590	41.307320	11.899
397	K01055.01		FALSE POSITIVE	FALSE POSITIVE	36.977088080	8.5050000e-05	-8.5050000e-05	2454966.627	1.950000e-03	-1.950000e-03	4.73700	0.10100	-0.10100	1.2699e+03	2.550e+01	-2.550e+01	38.60	1.156e+01	-1.156e+01	602.0			5589.00	169.00	-152.00	4.193	0.300	-0.200	-0.1000	0.3000	-0.2500	288.442870	41.172180	13.698
398	K01056.01		FALSE POSITIVE	FALSE POSITIVE	1.851409163	9.6930000e-06	-9.6930000e-06	2454966.180	4.880000e-03	-4.880000e-03	10.23200	0.25700	-0.25700	2.3250e+02	4.500e+00	-4.500e+00	20.42	9.550e+00	-4.140e+00	2154.0			7117.00	204.00	-287.00	4.176	0.157	-0.263	-0.6000	0.2200	-0.3000	293.273500	41.257690	13.473
399	K01057.01		FALSE POSITIVE	FALSE POSITIVE	1.303859704	4.5450000e-06	-4.5450000e-06	2454967.212	3.300000e-03	-3.300000e-03	2.82390	0.08290	-0.08290	3.6700e+01	1.300e+00	-1.300e+00	0.98	2.000e-01	-2.500e-01	2393.0			6802.00	183.00	-224.00	4.103	0.221	-0.119	-0.6800	0.3000	-0.3000	298.137940	41.334358	11.558
400	K00147.01		FALSE POSITIVE	FALSE POSITIVE	145.562492600	3.4260000e-04	-3.4260000e-04	2454979.059	1.880000e-03	-1.880000e-03	5.41260	0.09760	-0.09760	2.9316e+03	5.710e+01	-5.710e+01	40.15	1.209e+01	-6.530e+00	387.0			6148.00	165.00	-202.00	4.346	0.128	-0.192	-0.3000	0.3000	-0.3000	286.490720	37.489979	13.884
401	K01116.01	Kepler-773 b	CONFIRMED	CANDIDATE	3.749105745	7.0110000e-06	-7.0110000e-06	2454968.108	1.490000e-03	-1.490000e-03	1.98260	0.03710	-0.03710	1.8260e+02	5.700e+00	-5.700e+00	1.68	2.600e-01	-1.300e-01	1160.0			5751.00	104.00	-115.00	4.447	0.063	-0.117	0.0600	0.1500	-0.1500	290.884670	38.057571	13.333
402	K01117.01	Kepler-774 b	CONFIRMED	CANDIDATE	11.089566020	4.3970000e-05	-4.3970000e-05	2454974.761	3.380000e-03	-3.380000e-03	6.28770	0.09650	-0.09650	1.4810e+02	4.400e+00	-4.400e+00	3.51	3.600e-01	-1.010e+00	1422.0			6353.00	128.00	-115.00	3.698	0.248	-0.078	-0.1000	0.1500	-0.1500	291.031920	38.211960	12.808
403	K01118.01		CANDIDATE	CANDIDATE	7.372903440	2.7320000e-05	-2.7320000e-05	2454970.610	3.220000e-03	-3.220000e-03	2.17200	0.20800	-0.20800	2.0520e+02	1.220e+01	-1.220e+01	2.67	4.200e-01	-3.100e-01	1004.0			5973.00	107.00	-131.00	4.371	0.099	-0.121	-0.1400	0.1500	-0.1500	291.650970	38.028179	13.835
404	K01119.01		FALSE POSITIVE	FALSE POSITIVE	7.244761260	2.3020000e-05	-2.3020000e-05	2454972.105	2.340000e-03	-2.340000e-03	2.31450	0.08170	-0.08170	5.8000e+01	2.400e+00	-2.400e+00	0.65	1.400e-01	-7.000e-02	837.0			5370.00	187.00	-187.00	4.494	0.074	-0.137	0.0400	0.2500	-0.3000	294.490110	38.194126	11.157
405	K01193.01		CANDIDATE	CANDIDATE	119.062488200	1.4790000e-04	-1.4790000e-04	2454982.222	1.040000e-03	-1.040000e-03	3.11880	0.05890	-0.05890	5.3723e+03	9.410e+01	-9.410e+01	10.40	2.820e+00	-1.890e+00	366.0			5697.00	173.00	-173.00	4.392	0.171	-0.190	-0.5200	0.3000	-0.3000	287.888120	39.078709	15.289
406	K01194.01	Kepler-415 c	CONFIRMED	CANDIDATE	8.707983090	2.9270000e-05	-2.9270000e-05	2455196.056	2.290000e-03	-2.290000e-03	2.49040	0.08050	-0.08050	1.4196e+03	5.360e+01	-5.360e+01	2.01	1.500e-01	-6.000e-02	543.0			4362.00	87.00	-78.00	4.722	0.012	-0.051	-0.5000	0.1500	-0.1500	293.804410	38.639130	15.842
407	K01194.02		FALSE POSITIVE	FALSE POSITIVE	14.862307600	1.3040000e-04	-1.3040000e-04	2455187.573	6.850000e-03	-6.850000e-03	3.16100	0.21300	-0.21300	8.4000e+02	6.250e+01	-6.250e+01	1.57	1.200e-01	-5.000e-02	454.0			4362.00	87.00	-78.00	4.722	0.012	-0.051	-0.5000	0.1500	-0.1500	293.804410	38.639130	15.842
408	K01194.03	Kepler-415 b	CONFIRMED	CANDIDATE	4.176342760	2.4260000e-05	-2.4260000e-05	2455185.997	3.920000e-03	-3.920000e-03	2.33500	0.12800	-0.12800	5.3150e+02	3.930e+01	-3.930e+01	1.23	1.000e-01	-3.000e-02	694.0			4362.00	87.00	-78.00	4.722	0.012	-0.051	-0.5000	0.1500	-0.1500	293.804410	38.639130	15.842
409	K00152.02	Kepler-79 c	CONFIRMED	CANDIDATE	27.402298590	5.1360000e-05	-5.1360000e-05	2454966.628	1.500000e-03	-1.500000e-03	6.84910	0.04790	-0.04790	7.4750e+02	1.000e+01	-1.000e+01	3.63	6.700e-01	-5.600e-01	734.0			6198.00	111.00	-136.00	4.237	0.130	-0.117	-0.0400	0.1500	-0.1500	300.517120	44.381580	13.914
410	K00987.01	Kepler-743 b	CONFIRMED	CANDIDATE	3.179267286	3.2550000e-06	-3.2550000e-06	2455094.842	7.640000e-04	-7.640000e-04	1.02460	0.02870	-0.02870	2.0090e+02	6.000e+00	-6.000e+00	1.21	1.400e-01	-6.000e-02	1101.0			5511.00	98.00	-120.00	4.554	0.018	-0.102	0.1000	0.1500	-0.1500	295.574160	42.806438	12.550
411	K00988.01	Kepler-261 b	CONFIRMED	CANDIDATE	10.381224470	2.1310000e-05	-2.1310000e-05	2455101.024	1.490000e-03	-1.490000e-03	2.71500	0.05520	-0.05520	8.0150e+02	2.150e+01	-2.150e+01	2.18	1.500e-01	-1.000e-01	672.0			5095.00	101.00	-101.00	4.566	0.032	-0.052	0.0200	0.1500	-0.1500	291.364780	37.609169	13.562
412	K00988.02	Kepler-261 c	CONFIRMED	CANDIDATE	24.570902300	1.0090000e-04	-1.0090000e-04	2454968.872	3.300000e-03	-3.300000e-03	3.58700	0.18100	-0.18100	7.6420e+02	3.170e+01	-3.170e+01	2.82	2.000e-01	-1.200e-01	505.0			5095.00	101.00	-101.00	4.566	0.032	-0.052	0.0200	0.1500	-0.1500	291.364780	37.609169	13.562
413	K00989.01		FALSE POSITIVE	FALSE POSITIVE	81.221876000	1.9150000e-04	-1.9150000e-04	2455017.262	1.280000e-03	-1.280000e-03	4.11350	0.07420	-0.07420	9.8830e+03	1.740e+02	-1.740e+02	16.59	6.950e+00	-1.270e+00	385.0			5619.00	173.00	-156.00	4.536	0.030	-0.291	0.0200	0.2200	-0.2600	296.382290	48.045311	15.488
414	K00989.02		FALSE POSITIVE	FALSE POSITIVE	0.817026268	4.3500000e-07	-4.3500000e-07	2454965.835	4.580000e-04	-4.580000e-04	2.07990	0.01560	-0.01560	1.1455e+03	1.080e+01	-1.080e+01	2.92	8.300e-01	-2.600e-01	1784.0			5619.00	169.00	-169.00	4.536	0.035	-0.196	0.0200	0.2500	-0.3000	296.382290	48.045311	15.488
415	K00135.01	Kepler-43 b	CONFIRMED	CANDIDATE	3.024092505	2.2500000e-07	-2.2500000e-07	2454965.417	6.220000e-05	-6.220000e-05	2.80210	0.01030	-0.01030	7.7650e+03	8.600e+00	-8.600e+00	12.14	7.900e-01	-9.500e-01	1489.0			6063.00	108.00	-145.00	4.261	0.055	-0.045	0.3400	0.1000	-0.1500	285.240840	46.668251	13.958
416	K01058.01		CANDIDATE	CANDIDATE	5.670155713	5.4410000e-06	-5.4410000e-06	2454969.202	7.770000e-04	-7.770000e-04	0.93610	0.06080	-0.06080	5.3670e+02	1.960e+01	-1.960e+01	5.85	2.810e+00	-1.220e+00	341.0			3337.00	115.00	-57.00	5.126	0.104	-0.127	-0.4600	0.3000	-0.2500	292.261810	41.442554	13.783
417	K01059.01	Kepler-757 b	CONFIRMED	CANDIDATE	1.022678654	2.7120000e-06	-2.7120000e-06	2454966.454	2.230000e-03	-2.230000e-03	1.37120	0.07270	-0.07270	1.2920e+02	7.200e+00	-7.200e+00	1.14	1.300e-01	-1.600e-01	1734.0			5366.00	80.00	-72.00	4.363	0.138	-0.080	0.1600	0.1500	-0.1500	296.680450	41.386520	14.803
418	K01060.01	Kepler-758 b	CONFIRMED	CANDIDATE	12.109687090	6.2320000e-05	-6.2320000e-05	2454973.213	3.860000e-03	-3.860000e-03	6.34610	0.09540	-0.09540	2.8470e+02	8.900e+00	-8.900e+00	2.98	4.600e-01	-6.900e-01	1005.0			6021.00	120.00	-120.00	4.093	0.195	-0.105	-0.3400	0.1500	-0.1500	293.084630	41.135441	14.348
419	K01060.02	Kepler-758 c	CONFIRMED	CANDIDATE	4.757961030	3.4480000e-05	-3.4480000e-05	2454970.696	6.180000e-03	-6.180000e-03	4.66000	0.15700	-0.15700	1.2450e+02	6.500e+00	-6.500e+00	1.70	2.700e-01	-3.900e-01	1372.0			6021.00	120.00	-120.00	4.093	0.195	-0.105	-0.3400	0.1500	-0.1500	293.084630	41.135441	14.348
420	K01060.03	Kepler-758 d	CONFIRMED	CANDIDATE	20.497275500	3.3400000e-04	-3.3400000e-04	2454980.439	9.680000e-03	-9.680000e-03	8.53600	0.40600	-0.40600	2.4290e+02	1.200e+01	-1.200e+01	2.96	4.600e-01	-6.900e-01	843.0			6021.00	120.00	-120.00	4.093	0.195	-0.105	-0.3400	0.1500	-0.1500	293.084630	41.135441	14.348
421	K01119.02		FALSE POSITIVE	FALSE POSITIVE	13.554805340	7.9200000e-05	-7.9200000e-05	2454972.816	5.410000e-03	-5.410000e-03	2.28800	0.17200	-0.17200	4.8300e+01	3.600e+00	-3.600e+00	0.62	1.200e-01	-7.000e-02	679.0			5370.00	187.00	-187.00	4.494	0.074	-0.137	0.0400	0.2500	-0.3000	294.490110	38.194126	11.157
422	K01120.01		FALSE POSITIVE	FALSE POSITIVE	29.744546680	2.6970000e-05	-2.6970000e-05	2455005.387	7.150000e-04	-7.150000e-04	23.28420	0.05370	-0.05370	6.6894e+04	1.030e+02	-1.030e+02	20.06	1.580e+00	-1.580e+00	455.0			4889.00	186.00	-169.00	4.569	0.036	-0.054	0.3000	0.1500	-0.3000	297.757080	41.680454	11.753
423	K01121.01		FALSE POSITIVE	FALSE POSITIVE	14.154024280	2.0240000e-06	-2.0240000e-06	2454973.698	1.160000e-04	-1.160000e-04	4.47001	0.00600	-0.00600	6.1625e+04	7.690e+01	-7.690e+01	53.25	8.430e+00	-5.180e+00	777.0			5850.00	105.00	-117.00	4.404	0.080	-0.120	0.0000	0.1500	-0.1500	290.352940	41.769741	12.932
424	K01122.01		FALSE POSITIVE	FALSE POSITIVE	0.844786082	3.4700000e-07	-3.4700000e-07	2454967.217	3.510000e-04	-3.510000e-04	3.52890	0.02170	-0.02170	2.4685e+03	1.230e+01	-1.230e+01	35.27	9.140e+00	-4.930e+00	1864.0			5705.00	172.00	-172.00	4.452	0.098	-0.182	-0.2400	0.3000	-0.3000	298.711520	41.635792	15.363
425	K01123.01		FALSE POSITIVE	FALSE POSITIVE	0.848483947	2.2400000e-07	-2.2400000e-07	2454966.585	2.120000e-04	-2.120000e-04	1.44510	0.01270	-0.01270	1.9074e+03	1.290e+01	-1.290e+01	32.11	1.012e+01	-3.360e+00	1908.0			5941.00	166.00	-187.00	4.504	0.040	-0.216	-0.0800	0.2500	-0.3000	292.236790	41.739300	15.323
426	K01124.01		FALSE POSITIVE	FALSE POSITIVE	11.990975760	2.1200000e-05	-2.1200000e-05	2454976.284	1.460000e-03	-1.460000e-03	5.74010	0.07260	-0.07260	2.1243e+03	2.480e+01	-2.480e+01	37.47	1.115e+01	-6.850e+00	880.0			6110.00	192.00	-213.00	4.352	0.149	-0.182	-0.3600	0.3000	-0.3000	296.298550	41.602718	14.977
427	K01199.01	Kepler-786 b	CONFIRMED	CANDIDATE	53.529270200	2.6830000e-04	-2.6830000e-04	2454980.865	3.490000e-03	-3.490000e-03	5.66800	0.12200	-0.12200	1.0861e+03	3.570e+01	-3.570e+01	2.28	1.500e-01	-8.000e-02	348.0			4736.00	94.00	-94.00	4.624	0.012	-0.048	0.1200	0.1500	-0.1500	293.743930	38.939281	14.887
428	K01200.01		FALSE POSITIVE	FALSE POSITIVE	0.393726813	3.8700000e-07	-3.8700000e-07	2454966.310	8.300000e-04	-8.300000e-04	2.95000	0.09990	-0.09990	5.6460e+02	8.700e+00	-8.700e+00	24.17	1.039e+01	-2.300e+00	2705.0			6277.00	164.00	-222.00	4.449	0.049	-0.291	-0.1800	0.2200	-0.3000	294.651210	38.636459	15.025
429	K01201.01		CANDIDATE	CANDIDATE	2.757584622	6.9350000e-06	-6.9350000e-06	2454966.050	2.090000e-03	-2.090000e-03	0.92670	0.07930	-0.07930	5.6310e+02	3.700e+01	-3.700e+01	1.01	1.100e-01	-1.300e-01	615.0			3683.00	73.00	-88.00	4.840	0.050	-0.055	-0.2200	0.1500	-0.1500	292.577030	39.120880	15.597
430	K01202.01	Kepler-787 b	CONFIRMED	CANDIDATE	0.928310036	2.1610000e-06	-2.1610000e-06	2454966.804	1.850000e-03	-1.850000e-03	1.18990	0.06170	-0.06170	3.7620e+02	2.050e+01	-2.050e+01	1.16	5.000e-02	-6.000e-02	1115.0			4109.00	82.00	-82.00	4.672	0.022	-0.025	-0.0200	0.1500	-0.1500	291.692470	38.572899	15.854
431	K00152.03	Kepler-79 b	CONFIRMED	CANDIDATE	13.484576680	2.3000000e-05	-2.3000000e-05	2454969.618	1.320000e-03	-1.320000e-03	5.01970	0.03950	-0.03950	6.5350e+02	8.800e+00	-8.800e+00	3.39	6.300e-01	-5.200e-01	929.0			6198.00	111.00	-136.00	4.237	0.130	-0.117	-0.0400	0.1500	-0.1500	300.517120	44.381580	13.914
432	K01203.01	Kepler-276 c	CONFIRMED	CANDIDATE	31.884147300	2.0990000e-04	-2.0990000e-04	2454993.207	4.530000e-03	-4.530000e-03	6.12200	0.21700	-0.21700	9.1000e+02	3.740e+01	-3.740e+01	3.70	6.000e-01	-2.000e-01	563.0			5779.00	78.00	-86.00	4.477	0.032	-0.128	0.1400	0.1500	-0.1500	293.568150	39.036320	15.368
433	K00989.03		CANDIDATE	CANDIDATE	16.158111120	7.3930000e-05	-7.3930000e-05	2454976.002	3.630000e-03	-3.630000e-03	6.04900	0.18700	-0.18700	2.3198e+03	6.810e+01	-6.810e+01	86.13	3.608e+01	-6.600e+00	660.0			5619.00	173.00	-156.00	4.536	0.030	-0.291	0.0200	0.2200	-0.2600	296.382290	48.045311	15.488
434	K00990.01		FALSE POSITIVE	FALSE POSITIVE	67.692139070	6.0200000e-05	-6.0200000e-05	2454971.534	7.010000e-04	-7.010000e-04	51.34900	0.04280	-0.04280	2.5457e+04	7.780e+01	-7.780e+01	175.98	7.271e+01	-1.102e+02	1173.0			5355.00	129.00	-246.00	2.754	0.587	-0.176	-0.5000	0.3000	-0.2600	293.473630	46.970402	10.700
435	K00991.01	Kepler-744 b	CONFIRMED	CANDIDATE	12.062229620	2.7500000e-05	-2.7500000e-05	2454971.222	1.770000e-03	-1.770000e-03	2.05840	0.05720	-0.05720	3.0020e+02	1.080e+01	-1.080e+01	1.62	2.100e-01	-1.300e-01	750.0			5547.00	99.00	-110.00	4.451	0.076	-0.093	0.0000	0.1500	-0.1500	296.496120	47.182861	13.581
436	K00992.01	Kepler-745 b	CONFIRMED	CANDIDATE	9.931463070	5.1860000e-05	-5.1860000e-05	2454969.491	4.420000e-03	-4.420000e-03	5.67800	0.12700	-0.12700	3.9860e+02	1.640e+01	-1.640e+01	2.41	3.900e-01	-3.500e-01	931.0			5782.00	78.00	-78.00	4.280	0.137	-0.112	0.1600	0.1500	-0.1500	291.499420	37.059280	15.214
437	K00993.01	Kepler-262 c	CONFIRMED	CANDIDATE	21.853629050	9.2260000e-05	-9.2260000e-05	2454977.320	3.790000e-03	-3.790000e-03	3.43900	0.10800	-0.10800	3.5560e+02	1.670e+01	-1.670e+01	1.75	4.700e-01	-1.600e-01	618.0			5830.00	146.00	-161.00	4.540	0.044	-0.187	-0.1400	0.3000	-0.3000	290.728670	37.252651	14.246
438	K01060.04	Kepler-758 e	CONFIRMED	CANDIDATE	8.193450650	7.0890000e-05	-7.0890000e-05	2454971.996	6.680000e-03	-6.680000e-03	5.23400	0.20700	-0.20700	1.1540e+02	7.600e+00	-7.600e+00	1.74	2.700e-01	-4.000e-01	1144.0			6021.00	120.00	-120.00	4.093	0.195	-0.105	-0.3400	0.1500	-0.1500	293.084630	41.135441	14.348
439	K00140.01		FALSE POSITIVE	FALSE POSITIVE	19.978670000	5.8700000e-05	-5.8700000e-05	2454970.171	2.400000e-03	-2.400000e-03	10.16800	0.17800	-0.17800	9.4430e+02	1.300e+01	-1.300e+01	6.85	2.900e+00	-1.560e+00	1351.0			9651.00	272.00	-467.00	4.229	0.126	-0.234	0.0700	0.1500	-0.6000	299.153530	40.286961	13.849
440	K01061.01	Kepler-759 b	CONFIRMED	CANDIDATE	41.805954400	2.1530000e-04	-2.1530000e-04	2454975.819	4.560000e-03	-4.560000e-03	6.05700	0.14700	-0.14700	4.3440e+02	1.780e+01	-1.780e+01	2.02	6.100e-01	-2.600e-01	533.0			5907.00	159.00	-195.00	4.445	0.084	-0.196	-0.1600	0.3000	-0.3000	290.131500	41.381500	14.502
441	K01062.01		FALSE POSITIVE	FALSE POSITIVE	15.451581840	8.5220000e-05	-8.5220000e-05	2454975.211	4.260000e-03	-4.260000e-03	2.40600	0.14700	-0.14700	8.5300e+01	5.100e+00	-5.100e+00	2.02	4.900e-01	-4.100e-01	1285.0			7839.00	216.00	-324.00	4.080	0.130	-0.159	0.2100	0.1500	-0.4500	297.981230	41.444870	11.798
442	K01063.01		FALSE POSITIVE	FALSE POSITIVE	89.698168533	4.4050000e-06	-4.4050000e-06	2455009.306	3.400000e-05	-3.400000e-05	5.54180	0.00466	-0.00466	2.7311e+05	1.360e+02	-1.360e+02	102.08	2.676e+01	-4.011e+01	554.0			6214.00	187.00	-206.00	4.021	0.392	-0.168	-0.5800	0.3000	-0.3000	299.020900	44.172760	13.624
443	K01064.01		CANDIDATE	CANDIDATE	1.187352427	2.5300000e-07	-2.5300000e-07	2454966.465	1.760000e-04	-1.760000e-04	4.99900	0.01390	-0.01390	2.0703e+04	3.730e+01	-3.730e+01	67.35	2.004e+01	-1.642e+01	2251.0			6424.00	179.00	-247.00	4.186	0.180	-0.180	-0.0600	0.2500	-0.3000	285.063350	44.167885	13.623
444	K00015.01		FALSE POSITIVE	FALSE POSITIVE	3.012476582	1.1610000e-06	-1.1610000e-06	2454968.259	2.980000e-04	-2.980000e-04	3.14240	0.01550	-0.01550	1.1385e+03	5.500e+00	-5.500e+00	65.25	1.912e+01	-1.272e+01	2371.0			8601.00	240.00	-412.00	4.137	0.098	-0.182	0.2100	0.1500	-0.6500	294.143400	39.089779	12.403
445	K00148.01	Kepler-48 b	CONFIRMED	CANDIDATE	4.778003060	3.3820000e-06	-3.3820000e-06	2454957.061	5.880000e-04	-5.880000e-04	2.73610	0.01840	-0.01840	4.7300e+02	4.600e+00	-4.600e+00	1.85	1.300e-01	-1.400e-01	932.0			5192.00	103.00	-103.00	4.489	0.066	-0.054	0.1800	0.1500	-0.1500	299.139220	40.949020	13.040
446	K01125.01		FALSE POSITIVE	FALSE POSITIVE	7.814839231	9.0960000e-06	-9.0960000e-06	2455190.520	7.930000e-04	-7.930000e-04	3.01220	0.06440	-0.06440	2.0103e+03	3.810e+01	-3.810e+01	5.33	1.690e+00	-5.700e-01	903.0			5887.00	184.00	-205.00	4.499	0.052	-0.208	-0.0800	0.3000	-0.3000	294.027250	41.675968	15.452
447	K01126.01		FALSE POSITIVE	FALSE POSITIVE	29.745249900	3.3230000e-04	-3.3230000e-04	2454990.385	9.380000e-03	-9.380000e-03	22.69500	0.46000	-0.46000	7.7890e+02	1.640e+01	-1.640e+01	3.60	5.100e-01	-5.000e-01	557.0			5334.00	80.00	-80.00	4.372	0.127	-0.104	0.1600	0.1500	-0.1000	297.753110	41.675991	15.259
448	K01127.01	Kepler-269 b	CONFIRMED	CANDIDATE	5.326672990	1.9620000e-05	-1.9620000e-05	2455190.126	2.640000e-03	-2.640000e-03	3.40450	0.07390	-0.07390	6.1140e+02	1.930e+01	-1.930e+01	2.26	7.400e-01	-2.300e-01	1007.0			5831.00	184.00	-205.00	4.517	0.038	-0.212	0.0000	0.2500	-0.3000	290.215180	41.775970	15.808
449	K01187.01		FALSE POSITIVE	FALSE POSITIVE	0.741057213	1.1600000e-07	-1.1600000e-07	2454964.947	1.270000e-04	-1.270000e-04	1.05299	0.00904	-0.00904	1.9963e+03	1.070e+01	-1.070e+01	26.67	5.230e+00	-2.230e+00	1730.0			5496.00	166.00	-149.00	4.592	0.038	-0.120	-0.2400	0.3000	-0.3000	291.071260	38.999039	14.489
450	K01188.01		FALSE POSITIVE	FALSE POSITIVE	2.988085455	6.2060000e-06	-6.2060000e-06	2454966.273	1.720000e-03	-1.720000e-03	3.68000	0.11400	-0.11400	8.0280e+02	2.010e+01	-2.010e+01	21.81	5.070e+00	-2.020e+00	1101.0			5497.00	164.00	-164.00	4.577	0.028	-0.152	-0.1000	0.3000	-0.3000	294.070710	38.981331	15.381
451	K01189.01		FALSE POSITIVE	FALSE POSITIVE	2.783883492	2.3490000e-06	-2.3490000e-06	2454966.228	7.060000e-04	-7.060000e-04	2.45460	0.03640	-0.03640	9.0390e+02	1.230e+01	-1.230e+01	67.17	1.017e+01	-1.886e+01	1934.0			6028.00	81.00	-81.00	3.835	0.217	-0.093	-0.3200	0.1500	-0.1500	295.940550	38.876389	14.216
452	K01190.01		FALSE POSITIVE	FALSE POSITIVE	0.393727296	4.1400000e-07	-4.1400000e-07	2455011.587	8.850000e-04	-8.850000e-04	3.02000	0.12900	-0.12900	9.0350e+02	1.470e+01	-1.470e+01	23.05	5.790e+00	-1.940e+00	2216.0			5628.00	169.00	-169.00	4.575	0.040	-0.160	-0.2200	0.3000	-0.3000	294.618930	38.611889	15.856
453	K01191.01		CANDIDATE	CANDIDATE	8.172426440	2.6830000e-05	-2.6830000e-05	2455194.202	2.400000e-03	-2.400000e-03	3.90200	0.14100	-0.14100	8.6430e+02	2.600e+01	-2.600e+01	3.29	4.400e-01	-1.900e-01	858.0			5705.00	76.00	-76.00	4.499	0.045	-0.113	-0.0600	0.1500	-0.1500	293.873630	38.922482	15.240
454	K01192.01		CANDIDATE	CANDIDATE	1295.362215000	8.4630000e-03	-8.4630000e-03	2455009.106	2.830000e-03	-2.830000e-03	28.29700	0.25900	-0.25900	8.7080e+03	8.290e+01	-8.290e+01	57.82	2.068e+01	-9.440e+00	169.0			5609.00	159.00	-141.00	4.346	0.149	-0.233	-0.0400	0.2600	-0.2400	291.032170	38.703911	14.215
455	K00993.02	Kepler-262 b	CONFIRMED	CANDIDATE	13.060793600	1.0530000e-04	-1.0530000e-04	2454970.631	5.770000e-03	-5.770000e-03	3.21500	0.19500	-0.19500	2.3660e+02	1.410e+01	-1.410e+01	1.45	3.800e-01	-1.300e-01	734.0			5830.00	146.00	-161.00	4.540	0.044	-0.187	-0.1400	0.3000	-0.3000	290.728670	37.252651	14.246
456	K00994.01		CANDIDATE	CANDIDATE	4.298920100	2.0100000e-05	-2.0100000e-05	2454965.862	3.960000e-03	-3.960000e-03	2.74700	0.13100	-0.13100	2.3760e+02	1.370e+01	-1.370e+01	2.12	2.700e-01	-2.700e-01	1046.0			5300.00	87.00	-71.00	4.385	0.132	-0.088	0.1800	0.1500	-0.1500	291.142490	37.061321	14.613
457	K00995.01		FALSE POSITIVE	FALSE POSITIVE	25.951846100	1.6570000e-04	-1.6570000e-04	2454987.882	5.920000e-03	-5.920000e-03	14.58100	0.30000	-0.30000	1.0585e+03	1.910e+01	-1.910e+01	22.32	3.730e+00	-1.990e+00	521.0			5372.00	159.00	-143.00	4.584	0.030	-0.120	-0.0600	0.3000	-0.3000	293.710750	38.983608	14.576
458	K00996.01		FALSE POSITIVE	FALSE POSITIVE	25.951853600	1.4080000e-04	-1.4080000e-04	2454987.883	4.710000e-03	-4.710000e-03	14.75500	0.24600	-0.24600	2.0179e+03	3.060e+01	-3.060e+01	24.60	3.550e+00	-1.890e+00	494.0			5198.00	154.00	-154.00	4.604	0.036	-0.084	-0.1800	0.3000	-0.3000	293.676570	38.991379	15.342
459	K00997.01		FALSE POSITIVE	FALSE POSITIVE	5.686287390	1.2270000e-05	-1.2270000e-05	2454968.893	1.770000e-03	-1.770000e-03	17.57300	0.15600	-0.15600	5.5597e+03	3.380e+01	-3.380e+01	4.50	1.670e+00	-5.300e-01	1059.0			6052.00	162.00	-177.00	4.442	0.079	-0.268	-0.4000	0.2800	-0.2800	290.778630	37.564079	14.378
460	K00136.01		FALSE POSITIVE	FALSE POSITIVE	15.663886949	7.0550000e-06	-7.0550000e-06	2454980.396	3.630000e-04	-3.630000e-04	2.47750	0.02890	-0.02890	5.1444e+03	3.930e+01	-3.930e+01	27.36	3.780e+00	-7.020e+00	1060.0			5996.00	119.00	-119.00	3.901	0.196	-0.070	0.2400	0.1500	-0.1000	289.873470	43.203838	13.439
461	K01065.01		FALSE POSITIVE	FALSE POSITIVE	4.020628573	1.9810000e-06	-1.9810000e-06	2454966.638	4.030000e-04	-4.030000e-04	4.40850	0.02530	-0.02530	2.0901e+04	1.150e+02	-1.150e+02	16.94	5.730e+00	-1.900e+00	1232.0			6210.00	172.00	-259.00	4.450	0.056	-0.224	-0.1000	0.2500	-0.3000	295.039250	44.191059	15.472
